46.05,-0.395249492,0
46.05,-1.447754127,0
47.05,-0.493358302,0
47.05,-1.795475397,0
48,-1.199747937,0
48,-0.894626043,0
50.14018692,-0.781134571,0
50.98130841,-3.169140476,0
51.91588785,-3.177873016,0
52.85046729,-3.281415556,0
53.78504673,-3.229351905,0
54.23831776,-3.274884194,0
54.43925234,-3.456388254,0
54.43925234,-3.424145269,0
54.54672897,-3.403936344,0
54.64018692,-3.347327419,0
54.82242991,-3.838519247,0
55.135,-3.452708495,0
55.135,-3.487560323,0
55.335,-3.869910645,0
55.585,-3.78183172,0
55.785,-1.737488909,0
56.05,-0.530589778,0
56.05,-3.279873455,0
56.535,0.082504683,0
57.05,-0.665384127,0
57.05,-1.400147818,0
58.05,-0.478887063,0
58.05,-1.665945714,0
59.05,-0.486946651,0
