53.54,35.82,0
53.99,35.73,0
54.29,35.48,0
54.59,35.6,0
54.79,35.18,0
54.92,35.26,0
55.05,35.24,0
55.3,34.78,0
55.04,34.27,0
55.24,33.69,0
55.43,33.76,0
55.65,33.52,0
55.85,33.09,0
55.99,32.26,0
56.19,29.86,0
56.48,31.69,0
56.84,28.17,0
57.15,27.78,0
57.74,27.91,0
58.24,28.45,0
48.07,36.12,0
49.03,36.11,0
50.02,36.21,0
51.02,36.15,0
52.16,36,0
52.98,36.01,0
53.22,36.02,0
53.45,36.21,0
53.71,35.97,0
53.94,36.01,0
54.17,35.96,0
54.41,36.09,0
54.65,35.62,0
54.9,35.36,0
55.13,34.75,0
55.36,34.5,0
55.6,34.3,0
55.81,34.05,0
56.06,31.98,0
56.3,29.92,0
56.55,29.63,0
56.74,28.91,0
57.28,29,0
57.52,28.75,0
57.72,28.78,0
57.99,28.92,0
59,27.96,0
60,27.77,0
60.98,28.58,0
61.58,28.72,0
