844.98,30.39,0.00
847.06,30.46,0.00
850.92,29.87,0.00
852.96,29.71,0.00
854.97,30.07,0.00
855.85,34.39,0.00
856.93,30.67,0.00
858.89,31.52,0.00
860.05,32.58,0.00
861.14,33.12,0.00
862.95,33.00,0.00
863.79,34.30,0.00
864.92,32.85,0.00
866.79,32.34,0.00
868.69,33.61,0.00
869.50,32.89,0.00
870.87,31.19,0.00
872.90,32.03,0.00
874.88,33.98,0.00
876.77,33.42,0.00
878.80,34.55,0.00
881.14,35.05,0.00
882.98,34.83,0.00
884.89,35.42,0.00
886.73,35.11,0.00
888.71,35.74,0.00
890.92,34.94,0.00
892.96,35.52,0.00
894.88,35.30,0.00
895.92,35.15,0.00
896.14,33.11,0.00
896.67,33.74,0.00
897.31,33.68,0.00
897.95,33.24,0.00
898.40,31.18,0.00
898.73,30.14,0.00
899.08,30.86,0.00
899.21,31.02,0.00
899.56,28.94,0.00
900.28,28.61,0.00
900.64,30.69,0.00
901.07,29.80,0.00
901.81,29.60,0.00
903.44,29.72,0.00
905.35,29.62,0.00
907.24,28.84,0.00
908.99,29.71,0.00
